Sex,Age,Education,Activity,Marriage_status,Risk_status,Location,Salary,Deals,Depo_status
0,60,0,1,0,2.0,,0,0,2
0,60,0,2,1,1.0,,1,0,0
1,43,0,3,0,,,0,0,3
1,43,0,2,0,1.0,,3,0,0
1,23,0,1,1,1.0,,1,0,0
0,43,0,1,1,,,1,0,0
0,60,0,1,1,2.0,,2,0,0
0,23,0,1,1,1.0,,1,1,2
1,53,0,1,0,2.0,,1,0,2
0,53,0,3,1,2.0,,1,0,1
1,43,0,1,1,1.0,,0,0,0
1,23,0,3,0,2.0,,3,0,0
0,53,0,1,1,2.0,,1,0,0
1,43,0,1,1,2.0,,2,2,0
1,43,0,4,1,1.0,,1,1,0
1,60,0,4,0,1.0,,2,1,0
1,53,0,3,1,1.0,,0,0,0
1,23,0,1,1,1.0,,1,0,0
0,43,0,2,0,2.0,,0,2,0
1,43,1,2,1,2.0,,1,0,0
1,53,1,2,1,1.0,,0,1,0
0,43,0,1,0,,,1,0,2
1,23,0,1,1,2.0,,0,0,0
0,53,0,4,0,2.0,,2,0,0
1,23,0,3,1,2.0,,1,0,0
1,23,0,4,0,2.0,,3,0,0
1,43,0,1,0,1.0,,1,0,0
1,60,0,2,1,1.0,,0,0,2
0,23,2,2,0,2.0,,0,0,0
1,23,0,1,0,2.0,,1,3,0
1,43,0,3,1,1.0,,2,0,3
0,23,0,4,1,1.0,,2,0,0
1,53,1,1,1,1.0,,0,0,0
1,43,0,2,1,1.0,,1,1,0
1,43,1,1,1,,,1,0,0
1,43,1,3,0,2.0,,2,2,0
0,23,0,1,0,2.0,,0,0,0
1,43,0,1,1,2.0,,0,0,0
1,43,0,3,1,1.0,,2,0,0
1,53,1,1,0,1.0,,1,0,0
1,23,0,4,1,1.0,,1,0,1
1,53,0,3,0,2.0,,0,0,0
1,23,0,1,0,2.0,,1,0,0
0,53,0,2,0,2.0,,3,0,0
1,23,0,2,1,1.0,,1,0,0
0,53,0,4,1,1.0,,0,0,0
1,43,1,1,1,2.0,,1,0,0
0,23,1,1,1,,,1,0,0
1,53,1,4,1,,,0,0,1
0,23,0,1,0,1.0,,0,0,1
1,53,0,3,1,2.0,,0,1,1
0,43,0,4,0,2.0,,0,0,0
0,43,0,4,1,1.0,,2,0,0
1,43,0,1,1,2.0,,2,2,0
0,53,1,1,0,1.0,,1,0,0
0,60,0,3,0,1.0,,2,0,0
0,43,0,1,0,1.0,,0,1,0
1,43,0,4,1,,,2,0,0
1,43,0,2,1,,,2,0,0
1,23,1,1,0,1.0,,2,0,0
1,53,0,1,0,1.0,,1,0,2
1,43,0,2,1,1.0,,1,3,1
1,43,0,4,1,,,1,0,0
1,43,0,4,1,1.0,,1,0,0
0,43,1,4,0,2.0,,0,2,4
0,23,1,1,1,1.0,,0,0,2
1,43,0,3,1,,,1,0,0
0,43,0,4,1,2.0,,1,0,0
1,43,2,1,0,1.0,,2,0,2
1,23,0,2,0,2.0,,0,1,0
0,43,0,2,0,,,2,1,0
1,43,0,3,0,1.0,,2,3,0
0,43,0,3,1,2.0,,1,0,0
1,23,0,4,1,2.0,,1,0,2
1,23,0,1,1,1.0,,1,0,0
1,43,0,3,1,1.0,,0,0,0
1,23,0,1,0,2.0,,1,0,0
1,43,0,2,1,2.0,,0,0,2
1,43,0,3,0,2.0,,1,0,4
1,23,0,1,0,1.0,,2,1,0
1,43,0,1,0,1.0,,1,0,0
0,43,0,1,1,,,1,0,0
1,23,0,1,0,,,2,0,0
1,43,0,4,0,1.0,,0,0,0
1,53,1,3,1,1.0,,2,0,0
0,53,0,2,1,1.0,,2,0,0
0,23,1,1,1,2.0,,3,0,0
1,23,0,1,1,1.0,,2,0,0
0,53,0,4,1,,,0,0,0
1,53,0,1,0,,,1,0,2
0,43,0,1,1,1.0,,2,0,0
1,23,1,3,0,,,1,0,2
1,43,0,3,0,1.0,,3,0,3
1,23,1,3,0,1.0,,1,0,2
1,23,2,1,0,1.0,,1,0,3
0,60,0,2,0,,,3,0,2
1,60,1,1,1,2.0,,2,0,0
1,23,0,3,1,2.0,,0,0,0
1,53,0,1,1,2.0,,1,0,0
1,53,1,1,1,,,2,0,0
1,43,0,1,0,1.0,,0,3,0
1,43,0,2,1,2.0,,1,2,0
0,53,0,3,1,2.0,,1,0,2
0,43,0,1,1,2.0,,1,1,0
0,43,0,3,1,1.0,,0,0,0
1,43,0,1,0,1.0,,1,0,2
0,23,0,2,0,1.0,,2,0,0
1,23,0,3,0,2.0,,1,2,0
1,23,0,1,0,,,2,0,2
1,53,2,4,1,2.0,,2,0,2
1,23,0,3,0,,,0,0,0
1,60,0,2,0,1.0,,2,0,0
1,23,0,4,1,1.0,,0,0,0
0,53,0,3,1,,,2,3,0
1,43,1,0,0,2.0,,0,0,0
1,53,0,1,0,2.0,,0,0,0
1,43,1,4,0,1.0,,2,0,0
1,43,0,1,0,2.0,,2,2,0
0,53,1,1,1,1.0,,0,1,0
1,53,0,4,1,2.0,,2,0,0
1,23,0,1,1,1.0,,2,0,0
0,23,1,1,0,1.0,,0,0,0
1,43,0,1,0,2.0,,1,0,0
1,23,0,1,0,2.0,,1,0,2
0,53,0,4,1,1.0,,2,0,0
1,43,0,4,1,1.0,,0,0,0
1,53,0,2,1,2.0,,1,0,0
1,43,0,1,1,1.0,,1,0,0
1,23,1,1,0,2.0,,0,0,0
0,53,1,1,1,1.0,,1,1,0
1,23,0,1,1,,,1,0,0
1,23,0,1,0,2.0,,2,0,0
1,23,0,3,1,1.0,,1,1,2
1,53,0,0,0,2.0,,1,0,2
1,43,0,3,1,,,1,0,0
0,43,0,2,0,,,2,1,0
1,60,1,1,1,1.0,,2,3,0
1,43,1,4,1,2.0,,0,2,0
0,53,0,1,0,2.0,,1,0,0
0,60,0,1,0,2.0,,1,0,0
0,53,0,1,1,2.0,,2,0,2
1,23,1,1,1,,,2,0,0
0,23,0,3,1,2.0,,2,3,0
0,23,1,4,1,,,1,0,0
0,53,1,1,1,1.0,,2,0,0
0,43,1,1,1,,,1,1,0
1,23,0,1,1,1.0,,1,1,0
1,43,0,1,0,2.0,,0,1,0
1,43,0,4,1,1.0,,1,0,0
1,43,0,4,0,1.0,,2,3,0
1,53,1,1,1,1.0,,0,3,0
1,53,1,1,0,1.0,,0,0,0
0,43,0,4,1,1.0,,2,0,0
1,43,0,1,1,1.0,,1,1,1
1,43,0,1,0,2.0,,0,0,0
1,53,0,1,1,1.0,,2,0,0
0,43,0,4,0,1.0,,1,0,1
1,43,0,1,0,1.0,,2,2,0
1,23,0,1,1,2.0,,2,0,2
1,23,0,4,0,2.0,,1,2,0
0,43,0,1,0,2.0,,1,0,0
0,43,1,1,0,2.0,,1,1,0
1,53,0,2,1,2.0,,3,1,0
1,23,0,1,1,1.0,,0,0,0
1,53,0,3,0,,,0,0,3
1,43,0,1,1,1.0,,0,0,0
1,53,0,3,0,1.0,,1,0,0
1,43,0,1,0,1.0,,2,0,0
1,43,1,1,1,2.0,,2,1,0
1,53,1,4,1,,,0,2,0
0,23,0,2,1,1.0,,1,0,2
0,23,1,1,0,2.0,,2,0,2
1,43,1,2,1,2.0,,3,0,0
0,43,1,1,1,1.0,,2,0,1
1,43,0,2,1,1.0,,2,0,0
1,43,0,3,1,2.0,,0,1,0
1,43,0,1,0,1.0,,1,0,0
1,23,0,2,0,1.0,,2,1,0
1,43,2,1,1,2.0,,0,0,0
0,43,0,1,1,2.0,,1,0,0
1,23,2,3,0,2.0,,1,0,0
1,43,0,2,0,2.0,,1,1,0
1,23,0,1,1,1.0,,0,0,0
1,53,0,2,1,1.0,,0,2,0
1,43,0,1,1,1.0,,0,0,2
1,60,0,1,0,1.0,,2,0,0
0,60,0,1,0,1.0,,2,0,0
1,43,0,4,1,1.0,,2,0,0
1,53,1,1,1,1.0,,1,0,3
1,23,0,3,1,1.0,,0,0,0
0,43,0,3,0,1.0,,0,0,0
1,53,2,1,1,1.0,,2,0,0
1,43,0,1,1,1.0,,1,0,0
0,53,0,3,0,,,1,2,0
1,53,0,1,1,2.0,,0,1,0
1,43,0,1,1,1.0,,1,0,0
0,43,0,1,1,,,1,0,0
0,43,0,2,1,,,2,0,0
1,43,2,2,0,2.0,,2,0,3
1,43,0,4,1,1.0,,2,2,0
1,43,0,1,1,2.0,,1,0,2
1,23,1,3,1,1.0,,2,2,0
1,60,0,1,0,1.0,,2,2,0
1,43,0,4,0,,,2,0,0
1,43,0,3,1,2.0,,1,2,0
0,23,0,4,0,1.0,,2,0,0
1,23,0,4,0,2.0,,0,2,2
1,43,0,4,0,2.0,,2,0,0
0,53,0,1,0,2.0,,1,0,0
1,43,2,1,1,,,1,0,3
1,23,0,1,1,,,0,0,2
0,60,1,4,1,,,2,1,0
1,53,0,3,1,,,1,0,0
1,43,0,1,1,1.0,,1,0,3
1,23,1,1,1,1.0,,0,0,0
0,53,1,1,1,1.0,,0,0,0
0,53,1,1,1,1.0,,1,0,0
1,60,0,1,0,,,1,0,0
1,53,0,1,1,,,1,0,1
0,43,0,1,1,2.0,,0,0,3
1,43,1,4,1,1.0,,0,1,0
0,43,0,4,1,,,2,1,1
1,43,3,1,0,2.0,,0,0,0
1,43,1,1,1,1.0,,0,0,3
1,23,0,1,0,1.0,,0,0,0
1,53,0,1,1,2.0,,1,0,0
0,43,0,1,0,1.0,,0,0,0
0,23,1,1,0,2.0,,2,0,0
1,23,0,1,1,1.0,,0,0,0
1,23,0,1,1,1.0,,0,0,0
1,23,0,4,0,1.0,,0,0,0
1,43,0,1,0,1.0,,1,0,2
1,23,0,1,1,2.0,,0,1,0
1,43,0,2,0,1.0,,1,1,2
1,53,1,1,0,,,2,0,0
0,43,1,2,1,1.0,,0,0,0
1,53,0,3,0,2.0,,0,0,0
0,43,1,1,1,1.0,,2,0,1
1,23,0,1,0,1.0,,1,0,3
0,60,0,1,1,1.0,,0,0,0
0,60,2,1,1,1.0,,0,0,0
1,43,2,1,0,2.0,,2,0,0
1,23,0,1,1,1.0,,3,1,0
0,23,0,1,1,1.0,,0,0,0
1,43,0,1,1,2.0,,1,0,0
1,23,0,1,1,1.0,,2,0,0
0,43,0,1,0,2.0,,0,3,3
1,60,1,1,1,2.0,,3,0,0
1,43,1,4,1,,,0,0,0
0,53,0,4,0,,,2,0,0
1,43,0,1,0,1.0,,1,3,0
0,23,2,1,0,1.0,,2,0,0
0,43,3,1,1,2.0,,2,0,0
0,43,1,1,1,2.0,,3,0,0
0,43,1,2,1,2.0,,2,0,3
1,43,0,1,1,,,2,3,0
0,43,0,1,0,2.0,,1,3,0
0,43,0,1,0,2.0,,2,2,0
1,53,0,1,0,2.0,,2,0,0
1,43,0,1,1,1.0,,0,3,0
1,43,1,4,0,1.0,,2,0,0
1,43,1,2,0,1.0,,0,0,0
1,23,1,1,1,2.0,,0,0,0
1,53,0,2,0,,,2,0,0
0,53,0,1,1,2.0,,2,0,0
0,23,0,1,1,2.0,,2,0,2
0,53,0,1,0,,,0,0,1
1,43,0,1,0,1.0,,2,2,0
0,43,1,4,1,2.0,,1,0,3
0,53,0,1,0,1.0,,2,1,0
0,23,1,1,1,1.0,,0,1,3
1,53,0,4,1,2.0,,2,1,0
1,23,1,3,1,2.0,,1,0,0
1,23,0,0,1,,,1,2,0
1,60,0,1,1,2.0,,1,0,0
0,60,0,1,1,1.0,,0,0,0
1,43,1,3,1,1.0,,2,2,0
1,53,1,1,0,2.0,,1,0,0
1,53,0,4,0,2.0,,2,0,4
1,43,0,3,0,1.0,,1,0,2
0,23,2,4,1,1.0,,0,0,0
0,60,0,4,0,1.0,,0,0,0
1,53,0,1,1,2.0,,0,0,0
1,60,1,1,1,2.0,,0,0,0
1,43,0,1,0,2.0,,0,0,0
1,23,0,1,1,1.0,,1,0,0
1,23,0,1,1,2.0,,2,0,0
1,23,0,1,1,,,2,1,0
1,53,1,3,1,2.0,,1,0,0
1,23,0,1,0,,,2,1,3
1,43,1,1,0,2.0,,0,0,2
1,43,0,1,1,2.0,,2,0,1
1,43,0,1,1,1.0,,2,0,0
1,43,1,4,0,2.0,,1,1,0
1,43,0,1,0,1.0,,2,0,1
1,53,0,4,0,1.0,,1,0,0
0,43,1,1,1,1.0,,2,0,2
1,53,0,1,0,2.0,,0,0,0
1,23,1,4,1,1.0,,2,0,2
1,23,1,2,1,1.0,,1,1,4
0,53,0,1,0,1.0,,3,0,2
0,43,0,1,1,2.0,,1,1,0
1,43,0,2,1,1.0,,0,3,0
1,43,0,1,1,1.0,,0,1,0
1,60,0,2,1,1.0,,3,0,2
1,23,0,4,1,1.0,,0,1,1
1,43,1,2,1,,,0,2,0
1,23,0,4,0,2.0,,2,1,0
0,43,0,2,0,2.0,,0,0,0
1,53,0,3,1,1.0,,0,0,0
0,43,0,2,0,1.0,,0,0,3
1,43,0,2,1,1.0,,0,0,1
0,43,0,1,1,,,0,0,0
0,53,0,1,0,1.0,,1,0,0
1,43,0,1,1,1.0,,1,3,0
1,23,1,1,1,1.0,,2,2,0
0,43,0,1,1,1.0,,1,0,0
1,43,1,1,0,1.0,,1,0,0
1,43,0,4,1,1.0,,1,0,0
0,43,0,1,0,1.0,,1,0,0
1,53,0,3,1,2.0,,2,0,3
0,60,0,2,1,2.0,,0,2,0
0,43,0,4,0,2.0,,2,0,0
0,23,0,2,1,2.0,,0,0,0
0,43,0,1,1,2.0,,0,1,0
1,43,1,1,1,1.0,,1,0,0
0,53,0,1,1,1.0,,1,2,0
1,43,0,1,1,1.0,,2,0,0
1,53,1,1,0,1.0,,2,0,1
1,53,2,1,1,1.0,,1,0,0
1,53,0,1,0,2.0,,2,0,2
1,43,0,1,1,2.0,,0,1,2
1,43,0,2,0,2.0,,2,0,0
1,43,1,2,1,2.0,,0,3,2
0,43,1,2,1,2.0,,0,0,2
0,43,0,2,1,1.0,,0,0,0
0,23,0,1,1,1.0,,2,0,0
1,43,1,1,1,,,1,0,2
1,43,1,1,1,1.0,,2,2,2
1,23,0,1,1,,,2,0,0
1,23,0,4,0,1.0,,0,0,2
1,23,0,1,0,2.0,,2,0,0
1,60,0,1,0,1.0,,1,2,0
1,43,0,1,0,2.0,,1,1,0
1,43,0,4,1,1.0,,1,1,0
1,43,0,3,1,2.0,,0,0,0
1,43,1,1,1,1.0,,2,0,2
0,43,0,4,1,1.0,,1,1,0
0,53,0,4,1,2.0,,1,0,2
0,23,1,3,1,1.0,,1,1,0
0,43,1,3,0,1.0,,1,0,0
1,23,1,1,0,1.0,,1,2,0
1,53,0,3,1,1.0,,2,0,0
0,43,0,1,1,2.0,,1,0,0
1,60,0,4,1,1.0,,1,0,1
0,43,0,1,1,1.0,,1,0,0
0,23,0,1,1,1.0,,0,0,0
1,23,2,1,0,1.0,,1,0,0
0,43,0,4,1,2.0,,0,0,0
0,53,0,2,0,2.0,,0,1,0
1,23,0,3,0,,,0,0,0
1,23,0,3,1,1.0,,2,0,0
1,43,0,1,0,1.0,,2,0,0
1,43,1,2,0,1.0,,1,0,0
0,43,0,3,0,2.0,,2,2,0
1,53,0,4,0,2.0,,2,0,0
1,53,0,1,1,2.0,,2,0,0
1,53,0,4,0,2.0,,1,2,0
0,23,1,1,0,1.0,,1,0,1
1,43,0,2,1,,,0,1,0
1,53,3,1,1,1.0,,2,0,2
1,43,0,2,0,2.0,,0,0,0
1,23,0,1,0,1.0,,1,0,0
1,43,0,3,0,1.0,,2,0,0
1,53,0,1,0,,,0,0,0
1,23,0,2,0,1.0,,1,0,0
1,43,0,0,1,2.0,,0,0,1
1,53,0,3,0,1.0,,0,2,0
1,43,1,4,0,2.0,,1,3,0
1,23,0,1,1,1.0,,3,0,3
0,43,1,4,1,1.0,,1,0,0
1,43,0,3,1,1.0,,1,0,0
1,43,0,2,1,1.0,,0,0,1
1,43,0,1,1,2.0,,0,1,0
1,23,0,4,1,1.0,,1,0,1
1,60,1,2,0,2.0,,1,0,0
0,43,2,4,1,1.0,,1,0,4
1,53,0,1,1,1.0,,2,0,0
1,43,1,1,0,2.0,,2,0,0
1,60,0,1,1,1.0,,2,0,2
1,53,1,1,0,2.0,,0,0,2
0,60,0,1,0,2.0,,2,0,0
1,43,0,4,0,1.0,,0,0,0
1,53,1,4,0,2.0,,1,0,0
1,43,0,2,1,1.0,,0,1,0
0,53,2,1,0,1.0,,1,0,0
1,53,0,4,0,,,0,0,0
0,23,0,2,1,1.0,,1,0,0
0,53,1,1,1,2.0,,0,0,0
1,23,0,1,1,,,2,0,0
1,23,1,1,0,,,2,0,2
1,60,0,1,1,1.0,,1,0,3
1,23,0,1,0,1.0,,2,0,0
1,23,1,4,0,,,0,0,2
0,53,0,1,0,2.0,,1,0,0
1,23,1,1,1,1.0,,2,0,0
1,43,0,1,1,,,0,0,0
1,43,0,3,0,2.0,,1,1,0
1,53,1,1,1,2.0,,1,0,1
1,53,0,2,1,,,1,0,0
0,43,1,4,0,2.0,,0,0,2
1,43,0,3,1,2.0,,1,1,0
0,43,0,3,0,1.0,,1,0,3
0,43,0,2,1,,,0,0,0
0,60,0,1,1,1.0,,1,0,0
1,23,0,1,1,2.0,,2,1,0
0,43,1,1,0,2.0,,0,0,0
0,53,1,3,1,1.0,,3,0,0
0,43,0,1,0,2.0,,0,0,2
1,23,0,2,0,2.0,,0,2,0
1,53,0,1,1,1.0,,2,0,0
0,53,1,3,0,1.0,,1,0,2
0,53,0,1,1,2.0,,1,3,0
0,43,0,4,1,2.0,,0,0,0
0,53,1,2,0,1.0,,0,0,0
0,43,1,1,1,1.0,,2,1,0
1,43,0,3,1,1.0,,0,0,0
1,43,0,1,1,2.0,,0,0,0
1,43,0,1,0,1.0,,0,1,0
1,60,0,4,1,1.0,,0,0,0
1,53,0,1,1,2.0,,1,0,0
1,43,1,1,0,1.0,,2,3,2
0,23,0,1,1,,,2,0,0
1,43,0,1,0,2.0,,0,0,0
1,43,1,1,1,1.0,,0,0,0
1,53,0,1,1,1.0,,1,0,1
0,43,0,4,0,,,2,0,0
1,23,3,3,1,1.0,,3,0,0
1,43,0,4,0,1.0,,0,0,0
0,23,0,2,1,,,2,0,0
1,23,2,1,1,1.0,,1,0,0
0,43,0,1,1,1.0,,3,0,0
1,23,1,1,0,1.0,,0,0,1
1,60,0,1,1,1.0,,1,0,0
1,60,0,4,1,1.0,,2,0,0
0,60,1,3,1,2.0,,0,1,2
1,23,0,4,0,2.0,,1,0,0
1,23,0,4,1,2.0,,3,0,0
1,23,0,3,1,1.0,,1,2,0
0,23,0,1,1,2.0,,1,0,2
0,43,1,4,1,1.0,,1,0,0
1,23,0,3,1,1.0,,2,0,0
0,53,1,0,0,1.0,,2,0,0
1,43,0,1,1,1.0,,2,0,4
1,23,0,1,1,2.0,,0,0,0
0,23,0,1,0,1.0,,2,0,1
0,60,0,1,1,2.0,,0,2,0
1,23,0,1,1,2.0,,1,0,0
0,23,0,1,1,1.0,,0,0,0
1,43,0,1,1,1.0,,2,0,2
1,43,0,1,0,1.0,,2,0,0
1,23,1,1,0,2.0,,2,0,0
1,23,0,1,1,,,2,0,1
1,23,0,3,1,2.0,,0,2,0
0,53,2,1,1,,,2,1,0
0,23,1,4,1,,,0,3,0
1,23,0,4,1,1.0,,0,0,0
1,53,2,4,1,1.0,,2,2,0
0,53,0,2,1,1.0,,1,1,0
1,53,0,1,1,2.0,,1,0,3
0,23,0,1,0,,,2,0,0
1,43,0,1,0,,,0,3,0
1,23,0,1,1,2.0,,0,0,0
1,43,0,3,1,1.0,,1,0,2
0,53,0,3,0,1.0,,2,0,0
1,43,0,1,1,1.0,,1,0,2
1,23,0,4,1,1.0,,2,1,0
1,23,0,1,1,1.0,,0,0,0
0,43,0,2,1,1.0,,2,0,1
1,53,0,1,0,2.0,,0,0,3
1,23,0,1,1,2.0,,2,0,0
0,23,1,4,0,1.0,,0,1,0
1,43,1,1,1,,,0,2,0
0,43,0,4,1,1.0,,2,0,0
1,23,0,1,1,1.0,,1,0,2
1,53,0,3,1,2.0,,1,1,0
1,43,0,1,1,,,3,2,2
1,60,1,1,1,1.0,,2,2,0
1,23,0,2,1,1.0,,1,0,0
0,53,0,1,0,,,0,1,0
1,23,0,1,0,2.0,,1,0,0
1,43,0,1,1,2.0,,0,0,0
1,23,0,1,0,,,2,1,0
1,53,1,1,0,2.0,,0,0,0
1,23,0,1,0,2.0,,3,0,2
1,43,0,4,0,,,0,0,3
1,23,1,2,0,1.0,,2,0,0
0,60,0,2,1,2.0,,1,0,2
1,43,0,1,1,1.0,,0,3,0
1,43,0,2,1,1.0,,2,0,1
0,23,0,1,0,1.0,,0,0,0
1,43,0,3,1,1.0,,2,0,0
1,53,0,2,1,1.0,,2,0,2
0,60,1,3,0,2.0,,1,0,0
0,43,0,4,1,1.0,,1,0,0
1,53,1,3,1,2.0,,2,0,0
0,43,1,1,1,,,0,0,0
1,23,0,3,0,,,3,3,0
0,23,0,1,1,1.0,,3,0,0
0,53,0,1,1,2.0,,1,0,0
1,60,0,1,1,1.0,,0,0,0
1,23,1,1,0,1.0,,0,0,0
1,23,1,1,0,1.0,,1,0,0
0,23,2,1,1,1.0,,1,0,0
1,43,1,2,1,2.0,,1,1,0
0,53,1,2,1,2.0,,1,2,0
1,43,0,3,1,2.0,,3,0,4
0,53,0,1,1,1.0,,1,0,0
0,23,0,4,1,2.0,,0,0,0
1,53,1,1,1,2.0,,2,1,0
0,43,2,3,0,1.0,,0,0,0
0,43,0,3,1,1.0,,0,0,2
1,23,0,1,0,,,2,0,4
1,23,0,1,1,1.0,,2,0,0
1,23,0,1,1,2.0,,1,0,0
0,43,1,3,0,2.0,,1,0,0
1,43,1,1,0,1.0,,2,0,0
1,43,0,1,1,2.0,,2,1,0
1,53,0,1,1,1.0,,0,2,0
1,43,1,1,0,2.0,,2,2,0
0,53,1,1,1,1.0,,2,0,0
1,53,1,3,1,,,0,0,0
1,43,1,1,0,1.0,,1,0,0
1,53,0,1,0,2.0,,2,0,0
1,23,0,1,0,1.0,,2,0,0
0,23,0,1,1,,,1,0,0
1,60,0,1,1,2.0,,0,0,0
1,23,0,1,1,1.0,,0,0,0
0,43,0,1,0,1.0,,1,0,2
1,53,0,3,0,1.0,,0,0,0
1,23,1,1,1,1.0,,2,2,0
1,43,2,3,1,2.0,,1,1,0
1,23,0,1,1,1.0,,2,0,0
0,23,1,1,0,2.0,,0,0,0
0,43,1,1,1,2.0,,1,0,0
1,43,0,2,1,1.0,,1,0,0
1,43,0,3,0,1.0,,0,0,0
1,23,0,3,0,2.0,,2,1,0
1,23,0,1,1,,,0,0,0
0,43,0,4,0,1.0,,1,0,0
1,43,0,1,1,1.0,,2,0,0
0,43,0,2,1,1.0,,2,0,0
0,43,0,4,1,1.0,,2,0,0
1,43,0,1,1,1.0,,1,0,0
1,43,2,4,0,1.0,,3,0,0
0,43,0,1,0,2.0,,2,0,0
1,53,1,4,1,2.0,,2,0,0
1,43,0,1,0,,,1,0,0
1,43,0,1,1,2.0,,0,0,0
1,43,1,1,1,1.0,,0,0,3
1,23,0,1,1,,,2,0,1
0,53,0,1,0,1.0,,2,0,0
1,43,1,1,1,1.0,,1,2,2
1,53,1,4,1,2.0,,1,0,0
1,60,1,0,1,1.0,,3,0,0
1,53,0,1,0,,,3,0,1
1,53,0,1,0,2.0,,0,0,0
1,43,2,1,0,1.0,,3,0,2
0,53,0,3,1,2.0,,1,0,0
0,23,0,1,0,,,0,0,2
1,43,0,1,0,1.0,,0,1,0
1,60,0,3,1,2.0,,2,1,3
1,60,1,2,0,2.0,,0,0,0
0,53,0,4,0,1.0,,0,0,0
1,53,0,1,1,1.0,,0,0,0
1,43,0,2,1,1.0,,1,0,0
1,43,0,2,1,,,0,0,0
1,43,0,1,0,2.0,,0,1,0
0,23,0,1,1,,,1,0,0
0,43,1,1,0,2.0,,3,0,2
1,43,0,1,1,,,0,0,0
0,60,0,1,0,,,1,0,0
0,60,0,1,1,1.0,,2,0,1
1,43,0,1,1,2.0,,1,0,0
1,23,0,4,1,1.0,,1,1,1
1,43,0,1,1,,,1,1,2
1,43,0,1,1,1.0,,2,0,0
1,43,0,3,1,2.0,,0,0,0
1,23,0,1,1,2.0,,2,0,0
0,53,0,1,0,,,1,0,0
1,43,1,3,1,2.0,,1,2,0
1,43,0,3,0,1.0,,0,1,2
1,43,0,1,0,1.0,,2,0,3
1,23,1,1,0,2.0,,2,0,0
1,53,0,0,0,,,0,0,0
1,23,0,2,1,2.0,,2,0,0
1,23,0,2,0,,,1,0,0
1,43,0,2,0,1.0,,0,2,2
1,43,0,4,1,1.0,,2,0,0
1,53,0,1,0,2.0,,2,0,0
0,53,0,3,0,2.0,,1,1,1
0,23,0,1,0,2.0,,1,0,0
0,23,0,2,1,1.0,,1,1,0
1,43,2,1,1,1.0,,0,2,0
1,53,0,1,0,1.0,,1,2,3
0,23,1,1,1,1.0,,0,1,0
0,23,1,3,1,1.0,,0,0,3
1,43,1,1,1,2.0,,1,2,2
0,43,1,1,1,2.0,,0,0,0
0,23,1,4,0,1.0,,1,1,0
1,23,0,1,0,1.0,,0,0,2
1,43,0,4,0,1.0,,1,0,0
1,53,0,1,1,1.0,,0,0,0
1,43,0,1,0,1.0,,2,0,2
1,23,0,2,0,1.0,,1,3,0
1,23,0,1,1,2.0,,1,0,1
1,23,1,2,0,2.0,,2,0,0
1,43,1,1,1,1.0,,3,0,0
1,53,0,1,0,,,0,0,0
1,43,1,1,0,1.0,,0,0,0
1,43,1,1,0,1.0,,0,0,0
1,43,1,3,1,1.0,,2,0,1
1,53,0,1,0,1.0,,0,0,0
0,43,0,1,1,1.0,,2,1,0
1,43,0,1,1,1.0,,1,0,1
0,23,1,4,0,2.0,,0,0,0
1,23,0,1,0,1.0,,2,0,0
1,43,2,1,1,2.0,,1,0,0
1,43,0,1,0,1.0,,2,0,0
1,43,0,1,0,,,0,0,0
1,23,0,2,0,1.0,,1,1,0
1,60,0,1,1,2.0,,2,0,0
1,23,0,1,1,1.0,,2,1,0
0,43,0,3,1,1.0,,2,2,0
1,60,1,2,0,1.0,,1,2,0
0,23,1,2,0,1.0,,1,0,0
1,23,0,1,1,2.0,,1,0,0
1,23,0,2,0,2.0,,3,0,1
0,53,0,1,0,1.0,,0,0,2
1,43,1,2,0,1.0,,1,1,1
1,43,0,1,0,2.0,,2,0,0
1,23,0,1,1,1.0,,1,0,1
1,60,0,1,1,2.0,,1,0,1
0,53,0,1,1,,,2,0,2
1,23,0,1,1,1.0,,2,1,0
1,43,0,2,1,1.0,,3,0,0
1,53,1,1,1,1.0,,2,0,0
1,43,1,2,0,1.0,,1,0,0
1,23,0,1,0,2.0,,0,0,0
1,23,1,3,1,1.0,,1,2,2
0,23,0,3,1,1.0,,2,1,1
1,43,0,4,0,1.0,,0,0,0
1,53,0,4,1,2.0,,2,0,2
1,53,0,1,0,,,1,0,0
0,23,0,1,1,2.0,,1,2,0
1,60,1,1,1,1.0,,0,1,0
0,53,0,1,1,,,1,3,0
1,23,0,4,1,2.0,,0,0,0
1,53,1,1,1,2.0,,0,0,1
0,60,1,2,1,1.0,,0,3,0
1,53,0,3,0,1.0,,0,2,1
1,53,0,1,1,1.0,,2,0,0
0,53,0,1,1,1.0,,0,0,0
1,23,0,1,1,1.0,,0,0,0
1,43,0,4,1,1.0,,0,0,0
1,23,0,3,1,2.0,,2,1,2
1,23,0,3,0,1.0,,1,0,0
1,53,0,4,1,2.0,,2,1,0
1,43,0,1,1,1.0,,3,1,0
1,43,1,1,1,2.0,,2,1,0
0,53,0,2,1,1.0,,1,0,0
0,43,0,1,1,1.0,,0,0,0
1,23,1,2,1,2.0,,1,0,0
0,53,0,1,0,1.0,,2,1,0
1,60,0,3,1,1.0,,2,1,2
1,23,0,1,1,1.0,,2,0,0
1,43,0,1,1,1.0,,2,0,0
1,43,0,1,0,1.0,,3,0,0
